#    Time  Long.axis      Spin1      Spin2
 447.3836 -0.9292220 -0.1514693  0.3370511
 447.4182 -0.9297229 -0.3327589  0.1577556
 447.4528 -0.9291476 -0.3560724 -0.0994847
 447.4873 -0.9266687 -0.2126457 -0.3099467
 447.5219 -0.9338170  0.0272656 -0.3567104
 447.5578 -0.9353736  0.2525492 -0.2475786
 447.5924 -0.9289239  0.3696440 -0.0215324
 447.6270 -0.9270945  0.3141227  0.2045061
 447.6615 -0.9296555  0.1065331  0.3526916
 447.6974 -0.9249878 -0.1595228  0.3448913
 447.7320 -0.9257184 -0.3437083  0.1578290
 447.7666 -0.9262927 -0.3612440 -0.1071660
 447.8011 -0.9241917 -0.2121382 -0.3175958
 447.8357 -0.9275718  0.0334372 -0.3721458
 447.8716 -0.9312985  0.2673106 -0.2474434
 447.9062 -0.9241956  0.3813177 -0.0214317
 447.9408 -0.9194592  0.3257681  0.2201588
 447.9753 -0.9270156  0.1035936  0.3604310
 448.0140 -0.9206809 -0.1828475  0.3448383
 448.0486 -0.9204692 -0.3670043  0.1343288
 448.0831 -0.9198657 -0.3669981 -0.1384177
 448.1177 -0.9184595 -0.2003401 -0.3410219
 448.1537 -0.9260357  0.0627354 -0.3721856
 448.1882 -0.9273418  0.2936857 -0.2319180
 448.2227 -0.9169412  0.3989059  0.0096428
 448.2601 -0.9162779  0.3055495  0.2589871
 448.2946 -0.9178250  0.0660923  0.3914448
 448.3306 -0.9146066 -0.2113892  0.3446874
 448.3651 -0.9170366 -0.3807207  0.1187247
 448.3997 -0.9138660 -0.3689140 -0.1695622
 448.4343 -0.9164427 -0.1818601 -0.3564544
 448.4702 -0.9217441  0.0782518 -0.3798217
 448.5048 -0.9261185  0.3091295 -0.2162026
 448.5393 -0.9150067  0.4026433  0.0253206
 448.5739 -0.9138065  0.3061966  0.2668356
 448.6085 -0.9150090  0.0577899  0.3992728
 448.6444 -0.9096541 -0.2198315  0.3524251
 448.6790 -0.9123754 -0.3893195  0.1264969
 448.7135 -0.9127386 -0.3717065 -0.1695361
 448.7481 -0.9096333 -0.1845351 -0.3721747
 448.7840 -0.9178887  0.0844493 -0.3877482
 448.8186 -0.9210875  0.3183596 -0.2241540
 448.8531 -0.9105870  0.4120050  0.0329117
 448.8932 -0.9108053  0.2776231  0.3055472
 448.9292 -0.9098885  0.0146461  0.4145943
 448.9637 -0.9070220 -0.2629312  0.3289046
 448.9983 -0.9103533 -0.4060956  0.0796446
 449.0328 -0.9077835 -0.3593405 -0.2163414
 449.0674 -0.9072527 -0.1431275 -0.3954833
 449.1034 -0.9152075  0.1344330 -0.3798987
 449.1379 -0.9141617  0.3564733 -0.1929642
 449.1752 -0.9035270  0.4178195  0.0952147
 449.2098 -0.9053100  0.2688154  0.3288648
 449.2485 -0.9020991 -0.0350209  0.4301056
 449.2858 -0.9029564 -0.3242389  0.2820265
 449.3232 -0.9056062 -0.4235587 -0.0218063
 449.3577 -0.9015381 -0.3096209 -0.3022648
 449.3923 -0.9062107 -0.0554672 -0.4191724
 449.4282 -0.9133546  0.2220473 -0.3412894
 449.4628 -0.9061626  0.4089968 -0.1076611
 449.5001 -0.8968714  0.4002260  0.1882574
 449.5347 -0.9000869  0.1928252  0.3907199
 449.5706 -0.8961530 -0.1109611  0.4296480
 449.6052 -0.9002018 -0.3563182  0.2503479
 449.6397 -0.9023690 -0.4292978 -0.0378630
 449.6743 -0.9009416 -0.2948588 -0.3183749
 449.7088 -0.8997372 -0.0319096 -0.4352639
 449.7448 -0.9128025  0.2456707 -0.3262475
 449.7794 -0.9036817  0.4180601 -0.0926558
 449.8167 -0.8960287  0.3947604  0.2032162
 449.8512 -0.8980996  0.1699051  0.4056468
 449.8899 -0.8927302 -0.1600450  0.4212107
 449.9245 -0.8972846 -0.3877668  0.2109910
 449.9590 -0.8983921 -0.4256528 -0.1082186
 449.9936 -0.8947872 -0.2676894 -0.3573490
 450.0282 -0.9001973  0.0158063 -0.4351954
 450.0641 -0.9076779  0.2905312 -0.3028407
 450.0987 -0.8983886  0.4367932 -0.0459314
 450.1332 -0.8956779  0.3871791  0.2187541
 450.1678 -0.8985016  0.1477220  0.4133680
 450.2065 -0.8920977 -0.1822490  0.4134574
 450.2411 -0.8931080 -0.4012475  0.2033681
 450.2784 -0.8961125 -0.4188694 -0.1467337
 450.3130 -0.8967931 -0.2263666 -0.3801583
 450.3489 -0.8988684  0.0566454 -0.4345422
 450.3835 -0.9060279  0.3250119 -0.2710734
 450.4208 -0.8939840  0.4474169  0.0247133
 450.4581 -0.8920615  0.3335400  0.3049220
 450.4927 -0.8941059  0.0503276  0.4450189
 450.5314 -0.8889959 -0.2737491  0.3670800
 450.5687 -0.8936578 -0.4430777  0.0711186
 450.6032 -0.8915906 -0.3788412 -0.2480839
 450.6378 -0.8924171 -0.1452790 -0.4271834
 450.6738 -0.9049396  0.1554213 -0.3961421
 450.7083 -0.8993733  0.3918855 -0.1937872
 450.7429 -0.8849118  0.4561397  0.0941681
 450.7774 -0.8895119  0.3016309  0.3432017
 450.8161 -0.8876790 -0.0221858  0.4599281
 450.8507 -0.8882462 -0.3138803  0.3354071
 450.8853 -0.8913165 -0.4508896  0.0474698
 450.9198 -0.8888182 -0.3691123 -0.2715849
 450.9544 -0.8880285 -0.1239110 -0.4427769
 450.9903 -0.9038509  0.1796605 -0.3882983
 451.0249 -0.8957281  0.4073304 -0.1781939
 451.0594 -0.8827410  0.4568706  0.1097158
 451.0940 -0.8849242  0.2873908  0.3664910
 451.1299 -0.8877836 -0.0193001  0.4598562
 451.1673 -0.8835426 -0.3347358  0.3275734
 451.2018 -0.8903626 -0.4546126  0.0241202
 451.2364 -0.8871562 -0.3612833 -0.2871031
 451.2710 -0.8908958 -0.1015647 -0.4427068
 451.3069 -0.9044488  0.1931300 -0.3803592
 451.3415 -0.8952590  0.4148903 -0.1624109
 451.3760 -0.8860398  0.4439939  0.1334275
 451.4137 -0.8889746  0.2396303  0.3902583
 451.4496 -0.8845025 -0.0756195  0.4603662
 451.4842 -0.8835237 -0.3558398  0.3045716
 451.5187 -0.8889051 -0.4580423 -0.0067098
 451.5533 -0.8861899 -0.3441550 -0.3102011
 451.5879 -0.8815614 -0.0756143 -0.4659742
 451.6238 -0.9002512  0.2250151 -0.3727143
 451.6584 -0.8906665  0.4351773 -0.1316584
 451.6957 -0.8808133  0.4381600  0.1793982
 451.7330 -0.8852475  0.1989245  0.4204354
 451.7690 -0.8835171 -0.1248818  0.4514445
 451.8094 -0.8858072 -0.4136625  0.2103069
 451.8440 -0.8875781 -0.4457135 -0.1163814
 451.8785 -0.8841468 -0.2706475 -0.3808338
 451.9131 -0.8921106  0.0298688 -0.4508287
 451.9490 -0.8974986  0.3128692 -0.3108202
 451.9836 -0.8834607  0.4674905 -0.0308190
 452.0237 -0.8840717  0.3739776  0.2802819
 452.0582 -0.8870760  0.0967110  0.4513791
 452.0942 -0.8829536 -0.2243421  0.4123876
 452.1315 -0.8865801 -0.4432789  0.1322104
 452.1660 -0.8850369 -0.4228871 -0.1946181
 452.2006 -0.8870972 -0.2070094 -0.4125599
 452.2366 -0.8985289  0.0963741 -0.4282030
 452.2711 -0.8995076  0.3589081 -0.2491408
 452.3057 -0.8853372  0.4639143  0.0310084
 452.3430 -0.8863902  0.3355594  0.3189236
 452.3817 -0.8882195  0.0176108  0.4590816
 452.4190 -0.8831838 -0.3119931  0.3502096
 452.4536 -0.8862517 -0.4578273  0.0703712
 452.4882 -0.8866839 -0.3849008 -0.2562088
 452.5227 -0.8856313 -0.1398919 -0.4428176
 452.5587 -0.8995789  0.1663578 -0.4038353
 452.5932 -0.8962754  0.4025987 -0.1860234
 452.6278 -0.8839775  0.4580059  0.0938848
 452.6624 -0.8880036  0.2975911  0.3505554
 452.6983 -0.8840729 -0.0086399  0.4672692
 452.7328 -0.8840552 -0.3090273  0.3506402
 452.7702 -0.8869986 -0.4606706  0.0318758
 452.8047 -0.8847686 -0.3732107 -0.2791026
 452.8393 -0.8892248 -0.1166126 -0.4423582
 452.8752 -0.8985955  0.1895878 -0.3957052
 452.9098 -0.8942812  0.4170057 -0.1623801
 452.9444 -0.8817285  0.4547980  0.1253541
 452.9844 -0.8867994  0.2358691  0.3974325
 453.0204 -0.8839843 -0.0850732  0.4597112
 453.0549 -0.8848463 -0.3593859  0.2964604
 453.0923 -0.8892873 -0.4557845 -0.0377977
 453.1268 -0.8852400 -0.3245654 -0.3331779
 453.1614 -0.8920289 -0.0446475 -0.4497677
 453.1973 -0.9025049  0.2527547 -0.3487118
 453.2319 -0.8912935  0.4422674 -0.0999772
 453.2747 -0.8850645  0.3927657  0.2497918
 453.3093 -0.8850902  0.1392532  0.4440989
 453.3452 -0.8845792 -0.1842584  0.4284490
 453.3798 -0.8884811 -0.4115493  0.2030482
 453.4144 -0.8916592 -0.4376711 -0.1157063
 453.4489 -0.8902180 -0.2626709 -0.3721772
 453.4835 -0.8925670  0.0289341 -0.4499856
 453.5194 -0.9053570  0.3059890 -0.2944476
 453.5540 -0.8918293  0.4518151 -0.0224402
 453.5886 -0.8895106  0.3876381  0.2418835
 453.6231 -0.8931752  0.1368260  0.4283885
 453.6618 -0.8868732 -0.2072209  0.4129351
 453.6964 -0.8894787 -0.4201187  0.1797999
 453.7309 -0.8926277 -0.4288925 -0.1388058
 453.7655 -0.8894636 -0.2423340 -0.3874645
 453.8015 -0.9031950  0.0491509 -0.4264071
 453.8360 -0.9032871  0.3260517 -0.2788595
 453.8706 -0.8923046  0.4513782 -0.0070903
 453.9079 -0.8894359  0.3610155  0.2803063
 453.9424 -0.8918120  0.0899517  0.4433734
 453.9784 -0.8900573 -0.2248206  0.3965522
 454.0185 -0.8934698 -0.4375733  0.1011998
 454.0530 -0.8917928 -0.3967635 -0.2174495
 454.0876 -0.8900289 -0.1781780 -0.4196440
 454.1235 -0.9034290  0.1190867 -0.4118670
 454.1581 -0.9026301  0.3667980 -0.2252070
 454.1927 -0.8921704  0.4483898  0.0545770
 454.2272 -0.8937983  0.3230725  0.3110446
 454.2666 -0.8964049  0.0054275  0.4432029
 454.3012 -0.8911005 -0.2888929  0.3499726
 454.3357 -0.8964648 -0.4375023  0.0703040
 454.3703 -0.8947273 -0.3763743 -0.2404277
 454.4048 -0.8919269 -0.1491921 -0.4268585
 454.4408 -0.9068322  0.1449643 -0.3957787
 454.4754 -0.9047827  0.3750429 -0.2017698
 454.5099 -0.8965057  0.4361522  0.0777742
 454.5445 -0.8976541  0.2962869  0.3262380
 454.5804 -0.8966828  0.0049168  0.4426463
 454.6177 -0.8951370 -0.3039240  0.3261287
 454.6523 -0.8987799 -0.4350278  0.0542729
 454.6869 -0.8973183 -0.3592695 -0.2564083
 454.7214 -0.8993422 -0.1232748 -0.4195080
 454.7574 -0.9093518  0.1680658 -0.3805696
 454.7919 -0.9075525  0.3836493 -0.1707679
 454.8293 -0.8957555  0.4244279  0.1322236
 454.8638 -0.9059341  0.2496269  0.3420086
 454.9025 -0.9014022 -0.0679132  0.4276236
 454.9371 -0.8978901 -0.3330055  0.2879249
 454.9716 -0.9032421 -0.4291307  0.0006795
 455.0062 -0.8990894 -0.3241454 -0.2942244
 455.0408 -0.9052958 -0.0735158 -0.4183717
 455.0767 -0.9137605  0.2091467 -0.3482807
 455.1113 -0.9075610  0.4015370 -0.1228861
 455.1489 -0.8981723  0.4044784  0.1722896
 455.1835 -0.9046752  0.2034917  0.3743714
 455.2195 -0.9054715 -0.0965193  0.4132860
 455.2568 -0.9046373 -0.3557421  0.2346891
 455.2913 -0.9087613 -0.4139875 -0.0526051
 455.3259 -0.9026344 -0.2829161 -0.3243603
 455.3604 -0.9083557 -0.0237003 -0.4175264
 455.3964 -0.9192254  0.2442434 -0.3088201
 455.4309 -0.9107393  0.4044197 -0.0836575
 455.4710 -0.9064903  0.3609086  0.2191355
 455.5056 -0.9114749  0.1310154  0.3899339
 455.5415 -0.9068410 -0.1599895  0.3899267
 455.5761 -0.9083688 -0.3694800  0.1958332
 455.6107 -0.9134604 -0.3926246 -0.1069397
 455.6452 -0.9098003 -0.2382788 -0.3398333
 455.6798 -0.9153602  0.0238056 -0.4019316
 455.7157 -0.9189934  0.2800566 -0.2775237
 455.7503 -0.9095342  0.4139988 -0.0367761
 455.7849 -0.9091147  0.3586664  0.2118226
 455.8222 -0.9142372  0.1082457  0.3904525
 455.8581 -0.9119541 -0.1829297  0.3672553
 455.8927 -0.9144599 -0.3692741  0.1655288
 455.9272 -0.9165701 -0.3809141 -0.1216702
 455.9645 -0.9139931 -0.1974776 -0.3544280
 456.0009 -0.9202913  0.0674745 -0.3853714
 456.0354 -0.9246875  0.3033022 -0.2301321
 456.0699 -0.9153309  0.4022849  0.0183365
 456.1045 -0.9162699  0.3120254  0.2511765
 456.1391 -0.9207490  0.0732923  0.3832094
 456.1750 -0.9178245 -0.1974560  0.3443970
 456.2096 -0.9183210 -0.3721248  0.1349430
 456.2441 -0.9226575 -0.3605827 -0.1366868
 456.2787 -0.9195474 -0.1860921 -0.3461246
 456.3146 -0.9270611  0.0640430 -0.3693997
 456.3492 -0.9279303  0.2937921 -0.2294156
 456.3838 -0.9233282  0.3838441  0.0113493
 456.4211 -0.9235976  0.2818465  0.2598653
 456.4570 -0.9219483  0.0489020  0.3842133
 456.4944 -0.9227374 -0.2335533  0.3066081
 456.5289 -0.9240879 -0.3733730  0.0815732
 456.5635 -0.9215915 -0.3384746 -0.1900106
 456.5980 -0.9274969 -0.1434935 -0.3451944
 456.6340 -0.9317901  0.1126025 -0.3450910
 456.6685 -0.9310470  0.3162999 -0.1819503
 456.7059 -0.9242595  0.3744665  0.0742917
 456.7432 -0.9280064  0.2318497  0.2916329
 456.7791 -0.9258993 -0.0213547  0.3771663
 456.8165 -0.9268200 -0.2774597  0.2530234
 456.8510 -0.9287154 -0.3705823  0.0125103
 456.8856 -0.9259735 -0.2949472 -0.2357523
 456.9201 -0.9295924 -0.0796649 -0.3598770
 456.9561 -0.9358263  0.1618003 -0.3131289
 456.9906 -0.9352413  0.3334162 -0.1189849
 457.0280 -0.9307290  0.3420305  0.1294554
 457.0660 -0.9305787  0.1556803  0.3313410
 457.1019 -0.9304606 -0.0918060  0.3547037
 457.1365 -0.9307433 -0.2955998  0.2152619
 457.1711 -0.9321761 -0.3597181 -0.0406275
 457.2056 -0.9313868 -0.2491794 -0.2653831
 457.2405 -0.9332804 -0.0251684 -0.3582656
 457.2765 -0.9422843  0.2046534 -0.2649855
 457.3110 -0.9367462  0.3442712 -0.0631183
 457.3456 -0.9321171  0.3238986  0.1620105
 457.3801 -0.9338219  0.1493267  0.3250817
 457.4188 -0.9326651 -0.1183388  0.3407811
 457.4562 -0.9356802 -0.3132609  0.1623890
 457.4907 -0.9367071 -0.3394386 -0.0857980
 457.5253 -0.9354689 -0.2056087 -0.2874423
 457.5598 -0.9396197  0.0184004 -0.3417254
 457.5958 -0.9465449  0.2307649 -0.2253891
 457.6303 -0.9396526  0.3413047 -0.0237503
 457.6677 -0.9360579  0.2831181  0.2089012
 457.7022 -0.9392941  0.0823959  0.3330727
 457.7409 -0.9398188 -0.1735878  0.2942923
 457.7810 -0.9405824 -0.3306607  0.0772550
 457.8156 -0.9425214 -0.2958221 -0.1553795
 457.8502 -0.9420708 -0.1271838 -0.3103656
 457.8861 -0.9478952  0.0996218 -0.3026057
 457.9207 -0.9461185  0.2798449 -0.1629311
 457.9580 -0.9406719  0.3320844  0.0696878
 457.9925 -0.9423718  0.2155565  0.2558727
 458.0285 -0.9427800 -0.0027994  0.3334036
 458.0630 -0.9417652 -0.2182024  0.2558632
 458.1004 -0.9448649 -0.3259884  0.0310131
 458.1349 -0.9453101 -0.2678895 -0.1860753
 458.1695 -0.9445987 -0.0817940 -0.3178728
 458.2054 -0.9532498  0.1333763 -0.2711559
 458.2400 -0.9498785  0.2903399 -0.1159030
 458.2745 -0.9449443  0.3135265  0.0937092
 458.3091 -0.9479567  0.1883669  0.2567022
 458.3506 -0.9453658 -0.0676827  0.3189085
 458.3879 -0.9473653 -0.2597117  0.1872133
 458.4225 -0.9483169 -0.3151014 -0.0375001
 458.4570 -0.9503963 -0.2163761 -0.2234463
 458.4916 -0.9534207 -0.0216990 -0.3008622
 458.5275 -0.9563638  0.1787863 -0.2310927
 458.5621 -0.9531622  0.2978142 -0.0528064
 458.5966 -0.9503920  0.2772740  0.1409759
 458.6340 -0.9517347  0.1054340  0.2882441
 458.6727 -0.9494290 -0.1245121  0.2882382
 458.7107 -0.9513594 -0.2847076  0.1177151
 458.7452 -0.9516695 -0.2906262 -0.0993052
 458.7798 -0.9543122 -0.1568851 -0.2543135
 458.8144 -0.9576854  0.0379032 -0.2853104
 458.8503 -0.9604230  0.2152412 -0.1768019
 458.8876 -0.9546708  0.2966367  0.0247033
 458.9222 -0.9555284  0.2210472  0.1952013
 458.9581 -0.9518952  0.0408074  0.3036945
 458.9955 -0.9554197 -0.1801231  0.2339419
 459.0300 -0.9550777 -0.2876757  0.0711984
 459.0712 -0.9556517 -0.2411598 -0.1690320
 459.1057 -0.9575184 -0.0783746 -0.2775174
 459.1444 -0.9636797  0.1338190 -0.2311144
 459.1817 -0.9597168  0.2704305 -0.0762294
 459.2163 -0.9572524  0.2676279  0.1097413
 459.2509 -0.9611233  0.1341021  0.2413683
 459.2958 -0.9577749 -0.1126998  0.2645108
 459.3304 -0.9588405 -0.2549323  0.1250374
 459.3684 -0.9593678 -0.2693138 -0.0841637
 459.4029 -0.9593217 -0.1500762 -0.2391213
 459.4375 -0.9620450  0.0388716 -0.2701081
 459.4734 -0.9654245  0.2045988 -0.1615388
 459.5107 -0.9604751  0.2772855  0.0245015
 459.5453 -0.9601309  0.2075335  0.1872927
 459.5813 -0.9614495  0.0360716  0.2726054
 459.6158 -0.9624949 -0.1499140  0.2261179
 459.6504 -0.9628906 -0.2603378  0.0711750
 459.6991 -0.9620185 -0.2080614 -0.1767225
 459.7337 -0.9638765 -0.0483095 -0.2619318
 459.7696 -0.9671562  0.1347191 -0.2155450
 459.8069 -0.9638087  0.2595898 -0.0607116
 459.8415 -0.9632837  0.2450930  0.1096081
 459.8761 -0.9633410  0.1172778  0.2412883
 459.9182 -0.9649710 -0.1034739  0.2410893
 459.9528 -0.9644101 -0.2370884  0.1170569
 459.9949 -0.9633123 -0.2457994 -0.1077596
 460.0295 -0.9629639 -0.1238054 -0.2395260
 460.0654 -0.9674530  0.0533490 -0.2473634
 460.1000 -0.9689540  0.2043856 -0.1391212
 460.1346 -0.9644451  0.2624498  0.0310766
 460.1691 -0.9655255  0.1898159  0.1781305
 460.2051 -0.9643804  0.0271264  0.2631247
 460.2396 -0.9646434 -0.1500822  0.2166528
 460.2742 -0.9658184 -0.2517544  0.0617614
 460.3122 -0.9659304 -0.2226999 -0.1318453
 460.3468 -0.9663414 -0.0919759 -0.2402598
 460.3827 -0.9688297  0.0852204 -0.2326081
 460.4173 -0.9696655  0.2188386 -0.1088969
 460.4518 -0.9668508  0.2478818  0.0612715
 460.4864 -0.9668929  0.1579051  0.2004597
 460.5251 -0.9688085 -0.0221476  0.2468188
 460.5597 -0.9666607 -0.1847297  0.1773191
 460.5942 -0.9677442 -0.2514936  0.0149054
 460.6315 -0.9674872 -0.1933997 -0.1629880
 460.6661 -0.9677114 -0.0452722 -0.2479617
 460.7020 -0.9720354  0.1202758 -0.2016949
 460.7366 -0.9698121  0.2335405 -0.0701661
 460.7711 -0.9686601  0.2306320  0.0922304
 460.8057 -0.9672203  0.1202691  0.2236521
 460.8444 -0.9668744 -0.0655967  0.2466800
 460.8790 -0.9671891 -0.2078945  0.1460311
 460.9135 -0.9680869 -0.2485467 -0.0321282
 460.9481 -0.9689738 -0.1702080 -0.1792178
 460.9827 -0.9703273 -0.0163344 -0.2412428
 461.0186 -0.9709434  0.1491487 -0.1871459
 461.0559 -0.9682650  0.2478019 -0.0325128
 461.0905 -0.9677227  0.2159288  0.1299520
 461.1251 -0.9695787  0.0824282  0.2304839
 461.1658 -0.9691510 -0.1206815  0.2149008
 461.2004 -0.9686982 -0.2338455  0.0833076
 461.2467 -0.9696817 -0.2047322 -0.1334243
 461.2816 -0.9677190 -0.0711341 -0.2417846
 461.3176 -0.9709642  0.0972632 -0.2185598
 461.3549 -0.9704502  0.2250436 -0.0870739
 461.3894 -0.9687217  0.2337855  0.0832024
 461.4240 -0.9697623  0.1293744  0.2069379
 461.4630 -0.9696575 -0.0563211  0.2378913
 461.4976 -0.9704472 -0.1984630  0.1372759
 461.5322 -0.9686687 -0.2477385 -0.0175099
 461.5667 -0.9674174 -0.1780258 -0.1800289
 461.6044 -0.9682823 -0.0095797 -0.2496750
 461.6404 -0.9721408  0.1501149 -0.1800218
 461.6749 -0.9691523  0.2430750 -0.0407242
 461.7095 -0.9685005  0.2171995  0.1217835
 461.7440 -0.9690106  0.0898027  0.2301171
 461.7827 -0.9681654 -0.0985088  0.2301124
 461.8173 -0.9681353 -0.2229559  0.1140384
 461.8518 -0.9686283 -0.2401493 -0.0639338
 461.8864 -0.9692817 -0.1385577 -0.2032111
 461.9313 -0.9700469  0.0646514 -0.2341562
 461.9659 -0.9708583  0.2039639 -0.1258288
 462.0032 -0.9674767  0.2475307  0.0521294
 462.0378 -0.9697995  0.1604947  0.1836585
 462.0765 -0.9672504 -0.0165062  0.2532867
 462.1111 -0.9685285 -0.1760873  0.1759144
 462.1456 -0.9670141 -0.2543678  0.0134424
 462.1802 -0.9679550 -0.2021265 -0.1490236
 462.2154 -0.9686350 -0.0570238 -0.2418566
 462.2514 -0.9708091  0.1142268 -0.2109072
 462.2859 -0.9678142  0.2361030 -0.0871269
 462.3232 -0.9660338  0.2419381  0.0907997
 462.3578 -0.9664367  0.1287653  0.2223053
 462.3937 -0.9660518 -0.0511061  0.2532432
 462.4283 -0.9655500 -0.2048922  0.1604134
 462.4629 -0.9660629 -0.2570806 -0.0251397
 462.4974 -0.9656835 -0.1874753 -0.1797452
 462.5358 -0.9683551 -0.0104816 -0.2493563
 462.5717 -0.9695176  0.1577645 -0.1874728
 462.6063 -0.9652347  0.2593093 -0.0328724
 462.6409 -0.9647823  0.2331926  0.1217223
 462.6754 -0.9645807  0.0968294  0.2453736
 462.7114 -0.9653530 -0.0888129  0.2453688
 462.7459 -0.9653183 -0.2309673  0.1217153
 462.7805 -0.9640059 -0.2599013 -0.0560712
 462.8150 -0.9615068 -0.1667732 -0.2183834
 462.8506 -0.9663066  0.0133445 -0.2570475
 462.8866 -0.9658310  0.1789869 -0.1874409
 462.9211 -0.9627688  0.2691643 -0.0250368
 462.9557 -0.9619488  0.2315212  0.1450945
 462.9903 -0.9640003  0.0807136  0.2533549
 463.0279 -0.9642817 -0.1164994  0.2378838
 463.0625 -0.9624173 -0.2498544  0.1064223
 463.0970 -0.9620812 -0.2585515 -0.0868954
 463.1316 -0.9617791 -0.1425251 -0.2338109
 463.1682 -0.9632229  0.0460088 -0.2647355
 463.2042 -0.9621542  0.2113320 -0.1720409
 463.2387 -0.9605530  0.2780365  0.0057990
 463.2733 -0.9601412  0.2173060  0.1758037
 463.3092 -0.9596787  0.0521684  0.2762161
 463.3469 -0.9596104 -0.1622660  0.2298210
 463.3815 -0.9598486 -0.2722871  0.0674567
 463.4160 -0.9592575 -0.2489725 -0.1335579
 463.4506 -0.9551373 -0.1154938 -0.2727159
 463.4897 -0.9591705  0.0991428 -0.2648824
 463.5242 -0.9590427  0.2500091 -0.1331635
 463.5615 -0.9552720  0.2877746  0.0681265
 463.5988 -0.9568573  0.1659772  0.2384863
 463.6417 -0.9578673 -0.0747043  0.2773257
 463.6763 -0.9559359 -0.2399845  0.1690978
 463.7108 -0.9567152 -0.2892736 -0.0318864
 463.7454 -0.9572273 -0.1993815 -0.2096734
 463.7834 -0.9555843  0.0035881 -0.2946962
 463.8194 -0.9593028  0.1891529 -0.2096650
 463.8567 -0.9540095  0.2993260 -0.0164250
 463.8912 -0.9518211  0.2558303  0.1690781
 463.9355 -0.9528981  0.0412783  0.3004686
 463.9728 -0.9539105 -0.1819616  0.2386310
 464.0074 -0.9544412 -0.2921260  0.0608642
 464.0419 -0.9525654 -0.2660286 -0.1478104
 464.0765 -0.9513404 -0.1123742 -0.2869206
 464.1169 -0.9571601  0.1195467 -0.2637292
 464.1515 -0.9530199  0.2760864 -0.1246169
 464.1860 -0.9483308  0.3079687  0.0763144
 464.2206 -0.9505578  0.1891114  0.2463265
 464.2635 -0.9492464 -0.0630840  0.3081424
 464.2980 -0.9484994 -0.2457004  0.1999507
 464.3326 -0.9496554 -0.3123644 -0.0241482
 464.3671 -0.9472304 -0.2282633 -0.2250567
 464.4017 -0.9501124 -0.0339852 -0.3100508
 464.4380 -0.9512921  0.1718430 -0.2559558
 464.4781 -0.9476668  0.3167958 -0.0395998
 464.5126 -0.9435247  0.2849441  0.1690205
 464.5472 -0.9441540  0.1168376  0.3080944
 464.5887 -0.9448725 -0.1469040  0.2926348
 464.6232 -0.9448519 -0.3004683  0.1302828
 464.6578 -0.9455686 -0.3091570 -0.1015974
 464.6924 -0.9467265 -0.1729420 -0.2716616
 464.7269 -0.9444168  0.0444120 -0.3257367
 464.7628 -0.9467037  0.2443699 -0.2098464
 464.8002 -0.9403200  0.3399954  0.0141955
 464.8347 -0.9400613  0.2646452  0.2150527
 464.8693 -0.9419916  0.0560359  0.3309258
 464.9052 -0.9424015 -0.1757834  0.2845693
 464.9398 -0.9421368 -0.3177298  0.1068925
 464.9743 -0.9417663 -0.3090309 -0.1325751
 465.0089 -0.9403769 -0.1554904 -0.3025127
 465.0449 -0.9451940  0.0734155 -0.3181486
 465.0794 -0.9435146  0.2733019 -0.1873131
 465.1167 -0.9362309  0.3486285  0.0439308
 465.1513 -0.9360936  0.2530098  0.2443663
 465.1938 -0.9358873 -0.0164782  0.3519139
 465.2311 -0.9360665 -0.2540488  0.2433900
 465.2657 -0.9367976 -0.3496862  0.0113921
 465.3003 -0.9350966 -0.2772883 -0.2206935
 465.3348 -0.9358052 -0.0745264 -0.3445495
 465.3708 -0.9409190  0.1600946 -0.2983977
 465.4053 -0.9368996  0.3280772 -0.1207662
 465.4399 -0.9307929  0.3483128  0.1109175
 465.4744 -0.9331847  0.2034653  0.2962569
 465.5128 -0.9347018 -0.0601439  0.3503075
